;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:14/11/2020 at 15:04:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:-5.000mW            
;Max:2.618W              
;Average:2.472W              
;Std.Dev.:44.25mW             
;Overrange:0                   

;Channel B:Statistics
;Min:-2.000mW            
;Max:2.793W              
;Average:2.689W              
;Std.Dev.:40.39mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 14/11/2020 at 15:04:48.636000
  Timestamp   	  Channel A  	  Channel B  	
    122826.009	  2.432e+000 	             	
    122826.047	             	  2.673e+000 	
    122832.008	  2.426e+000 	             	
    122832.046	             	  2.674e+000 	
    122838.006	  2.436e+000 	             	
    122838.045	             	  2.675e+000 	
    122844.005	  2.425e+000 	             	
    122844.044	             	  2.674e+000 	
    122850.009	  2.428e+000 	             	
    122850.043	             	  2.674e+000 	
    122856.002	  2.424e+000 	             	
    122856.041	             	  2.675e+000 	
    122862.001	  2.433e+000 	             	
    122862.040	             	  2.674e+000 	
    122868.000	  2.426e+000 	             	
    122868.039	             	  2.676e+000 	
    122874.038	             	  2.667e+000 	
    122874.065	  2.442e+000 	             	
    122880.003	  2.423e+000 	             	
    122880.036	             	  2.668e+000 	
    122886.035	             	  2.674e+000 	
    122886.063	  2.436e+000 	             	
    122892.034	             	  2.676e+000 	
    122892.060	  2.419e+000 	             	
    122898.033	             	  2.670e+000 	
    122898.059	  2.436e+000 	             	
    122904.032	             	  2.680e+000 	
    122904.058	  2.430e+000 	             	
    122910.030	             	  2.675e+000 	
    122910.062	  2.427e+000 	             	
    122916.029	             	  2.672e+000 	
    122916.055	  2.423e+000 	             	
    122922.028	             	  2.673e+000 	
    122922.054	  2.430e+000 	             	
    122928.027	             	  2.674e+000 	
    122928.052	  2.427e+000 	             	
    122934.025	             	  2.673e+000 	
    122934.052	  2.423e+000 	             	
    122940.024	             	  2.676e+000 	
    122940.056	  2.430e+000 	             	
    122946.023	             	  2.675e+000 	
    122946.049	  2.423e+000 	             	
    122952.022	             	  2.669e+000 	
    122952.047	  2.430e+000 	             	
    122958.046	  2.432e+000 	             	
    122958.087	             	  2.673e+000 	
    122964.047	  2.424e+000 	             	
    122964.086	             	  2.670e+000 	
    122970.043	  2.422e+000 	             	
    122970.085	             	  2.670e+000 	
    122976.042	  2.425e+000 	             	
    122976.084	             	  2.675e+000 	
    122982.041	  2.432e+000 	             	
    122982.082	             	  2.669e+000 	
    122988.040	  2.423e+000 	             	
    122988.081	             	  2.678e+000 	
    122994.041	  2.433e+000 	             	
    122994.080	             	  2.673e+000 	
    123000.037	  2.427e+000 	             	
    123000.079	             	  2.674e+000 	
    123006.036	  2.437e+000 	             	
    123006.077	             	  2.681e+000 	
    123012.035	  2.430e+000 	             	
    123012.076	             	  2.675e+000 	
    123018.033	  2.418e+000 	             	
    123018.075	             	  2.676e+000 	
    123024.036	  2.428e+000 	             	
    123024.074	             	  2.669e+000 	
    123030.031	  2.429e+000 	             	
    123030.073	             	  2.673e+000 	
    123036.029	  2.422e+000 	             	
    123036.071	             	  2.673e+000 	
    123042.028	  2.431e+000 	             	
    123042.070	             	  2.674e+000 	
    123048.027	  2.422e+000 	             	
    123048.069	             	  2.673e+000 	
    123054.030	  2.428e+000 	             	
    123054.068	             	  2.679e+000 	
    123060.023	  2.431e+000 	             	
    123060.066	             	  2.671e+000 	
    123066.022	  2.431e+000 	             	
    123066.065	             	  2.672e+000 	
    123072.021	  2.431e+000 	             	
    123072.064	             	  2.676e+000 	
    123078.019	  2.427e+000 	             	
    123078.063	             	  2.675e+000 	
    123084.024	  2.423e+000 	             	
    123084.062	             	  2.676e+000 	
    123090.017	  2.435e+000 	             	
    123090.060	             	  2.675e+000 	
    123096.015	  2.422e+000 	             	
    123096.059	             	  2.673e+000 	
    123102.014	  2.430e+000 	             	
    123102.058	             	  2.676e+000 	
    123108.013	  2.427e+000 	             	
    123108.057	             	  2.675e+000 	
    123114.017	  2.429e+000 	             	
    123114.055	             	  2.669e+000 	
    123120.010	  2.432e+000 	             	
    123120.054	             	  2.675e+000 	
    123126.009	  2.426e+000 	             	
    123126.053	             	  2.676e+000 	
    123132.008	  2.424e+000 	             	
    123132.052	             	  2.671e+000 	
    123138.008	  2.426e+000 	             	
    123138.050	             	  2.673e+000 	
    123144.011	  2.433e+000 	             	
    123144.049	             	  2.676e+000 	
    123150.004	  2.423e+000 	             	
    123150.048	             	  2.675e+000 	
    123156.002	  2.430e+000 	             	
    123156.047	             	  2.675e+000 	
    123162.001	  2.426e+000 	             	
    123162.046	             	  2.680e+000 	
    123168.003	  2.428e+000 	             	
    123168.044	             	  2.672e+000 	
    123174.043	             	  2.677e+000 	
    123174.065	  2.427e+000 	             	
    123180.042	             	  2.666e+000 	
    123180.063	  2.428e+000 	             	
    123186.041	             	  2.675e+000 	
    123186.062	  2.439e+000 	             	
    123192.039	             	  2.677e+000 	
    123192.060	  2.426e+000 	             	
    123198.038	             	  2.675e+000 	
    123198.062	  2.431e+000 	             	
    123204.037	             	  2.675e+000 	
    123204.058	  2.427e+000 	             	
    123210.036	             	  2.674e+000 	
    123210.057	  2.432e+000 	             	
    123216.035	             	  2.673e+000 	
    123216.055	  2.424e+000 	             	
    123222.033	             	  2.673e+000 	
    123222.054	  2.437e+000 	             	
    123228.032	             	  2.676e+000 	
    123228.057	  2.431e+000 	             	
    123234.031	             	  2.668e+000 	
    123234.052	  2.428e+000 	             	
    123240.030	             	  2.674e+000 	
    123240.050	  2.429e+000 	             	
    123246.028	             	  2.680e+000 	
    123246.049	  2.429e+000 	             	
    123252.027	             	  2.675e+000 	
    123252.048	  2.425e+000 	             	
    123258.026	             	  2.674e+000 	
    123258.052	  2.430e+000 	             	
    123264.025	             	  2.675e+000 	
    123264.045	  2.432e+000 	             	
    123270.024	             	  2.675e+000 	
    123270.044	  2.429e+000 	             	
    123276.022	             	  2.676e+000 	
    123276.043	  2.437e+000 	             	
    123282.021	             	  2.672e+000 	
    123282.041	  2.429e+000 	             	
    123288.046	  2.430e+000 	             	
    123288.087	             	  2.672e+000 	
    123294.039	  2.428e+000 	             	
    123294.085	             	  2.669e+000 	
    123300.037	  2.431e+000 	             	
    123300.084	             	  2.676e+000 	
    123306.036	  2.420e+000 	             	
    123306.083	             	  2.674e+000 	
    123312.035	  2.425e+000 	             	
    123312.082	             	  2.669e+000 	
    123318.039	  2.435e+000 	             	
    123318.080	             	  2.675e+000 	
    123324.032	  2.428e+000 	             	
    123324.079	             	  2.675e+000 	
    123330.030	  2.436e+000 	             	
    123330.078	             	  2.676e+000 	
    123336.029	  2.432e+000 	             	
    123336.077	             	  2.674e+000 	
    123342.030	  2.421e+000 	             	
    123342.076	             	  2.671e+000 	
    123348.032	  2.430e+000 	             	
    123348.074	             	  2.672e+000 	
    123354.025	  2.426e+000 	             	
    123354.073	             	  2.676e+000 	
    123360.024	  2.437e+000 	             	
    123360.072	             	  2.673e+000 	
    123366.023	  2.434e+000 	             	
    123366.071	             	  2.676e+000 	
    123372.024	  2.425e+000 	             	
    123372.069	             	  2.670e+000 	
    123378.021	  2.427e+000 	             	
    123378.068	             	  2.676e+000 	
    123384.019	  2.428e+000 	             	
    123384.067	             	  2.675e+000 	
    123390.016	  2.431e+000 	             	
    123390.066	             	  2.675e+000 	
    123396.015	  2.424e+000 	             	
    123396.065	             	  2.676e+000 	
    123402.018	  2.421e+000 	             	
    123402.063	             	  2.673e+000 	
    123408.013	  2.430e+000 	             	
    123408.062	             	  2.671e+000 	
    123414.012	  2.429e+000 	             	
    123414.061	             	  2.673e+000 	
    123420.011	  2.432e+000 	             	
    123420.060	             	  2.672e+000 	
    123426.009	  2.435e+000 	             	
    123426.058	             	  2.674e+000 	
    123432.013	  2.427e+000 	             	
    123432.057	             	  2.676e+000 	
    123438.007	  2.420e+000 	             	
    123438.056	             	  2.673e+000 	
    123444.005	  2.419e+000 	             	
    123444.055	             	  2.670e+000 	
    123450.004	  2.431e+000 	             	
    123450.054	             	  2.675e+000 	
    123456.003	  2.430e+000 	             	
    123456.052	             	  2.673e+000 	
    123462.006	  2.432e+000 	             	
    123462.051	             	  2.675e+000 	
    123468.050	             	  2.674e+000 	
    123468.066	  2.427e+000 	             	
    123474.049	             	  2.676e+000 	
    123474.065	  2.415e+000 	             	
    123480.047	             	  2.674e+000 	
    123480.064	  2.423e+000 	             	
    123486.046	             	  2.670e+000 	
    123486.062	  2.426e+000 	             	
    123492.000	  2.422e+000 	             	
    123492.045	             	  2.673e+000 	
    123498.044	             	  2.675e+000 	
    123498.060	  2.432e+000 	             	
    123504.043	             	  2.676e+000 	
    123504.058	  2.432e+000 	             	
    123510.041	             	  2.665e+000 	
    123510.057	  2.428e+000 	             	
    123516.040	             	  2.677e+000 	
    123516.057	  2.436e+000 	             	
    123522.039	             	  2.671e+000 	
    123522.060	  2.425e+000 	             	
    123528.038	             	  2.674e+000 	
    123528.053	  2.430e+000 	             	
    123534.036	             	  2.676e+000 	
    123534.052	  2.428e+000 	             	
    123540.035	             	  2.672e+000 	
    123540.051	  2.428e+000 	             	
    123546.034	             	  2.674e+000 	
    123546.051	  2.425e+000 	             	
    123552.033	             	  2.675e+000 	
    123552.054	  2.429e+000 	             	
    123558.032	             	  2.669e+000 	
    123558.047	  2.427e+000 	             	
    123564.030	             	  2.671e+000 	
    123564.045	  2.417e+000 	             	
    123570.029	             	  2.675e+000 	
    123570.044	  2.433e+000 	             	
    123576.028	             	  2.665e+000 	
    123576.046	  2.427e+000 	             	
    123582.027	             	  2.673e+000 	
    123582.041	  2.435e+000 	             	
    123588.025	             	  2.676e+000 	
    123588.040	  2.429e+000 	             	
    123594.024	             	  2.669e+000 	
    123594.039	  2.431e+000 	             	
    123600.023	             	  2.678e+000 	
    123600.037	  2.427e+000 	             	
    123606.022	             	  2.680e+000 	
    123606.040	  2.432e+000 	             	
    123612.034	  2.439e+000 	             	
    123612.087	             	  2.673e+000 	
    123618.033	  2.419e+000 	             	
    123618.086	             	  2.674e+000 	
    123624.032	  2.435e+000 	             	
    123624.085	             	  2.673e+000 	
    123630.031	  2.421e+000 	             	
    123630.084	             	  2.676e+000 	
    123636.034	  2.430e+000 	             	
    123636.082	             	  2.668e+000 	
    123642.027	  2.436e+000 	             	
    123642.081	             	  2.672e+000 	
    123648.026	  2.433e+000 	             	
    123648.080	             	  2.660e+000 	
    123654.025	  2.436e+000 	             	
    123654.079	             	  2.676e+000 	
    123660.024	  2.429e+000 	             	
    123660.077	             	  2.674e+000 	
    123666.028	  2.424e+000 	             	
