;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:16/11/2020 at 09:57:09
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   
;--------------------


;First Pulse Arrived : 16/11/2020 at 09:57:09.644000
  Timestamp   	  Channel A  	  Channel B  	
     32286.038	             	  2.666e+000 	
     32286.057	  2.425e+000 	             	
     32292.036	             	  2.663e+000 	
     32292.056	  2.435e+000 	             	
     32298.035	             	  2.665e+000 	
     32298.055	  2.429e+000 	             	
     32304.034	             	  2.663e+000 	
     32304.054	  2.427e+000 	             	
     32310.033	             	  2.663e+000 	
     32310.058	  2.432e+000 	             	
     32316.032	             	  2.657e+000 	
     32316.051	  2.429e+000 	             	
     32322.030	             	  2.664e+000 	
     32322.049	  2.428e+000 	             	
     32328.029	             	  2.668e+000 	
     32328.048	  2.424e+000 	             	
     32334.028	             	  2.664e+000 	
     32334.050	  2.418e+000 	             	
     32340.027	             	  2.671e+000 	
     32340.051	  2.432e+000 	             	
     32346.025	             	  2.665e+000 	
     32346.044	  2.424e+000 	             	
     32352.024	             	  2.666e+000 	
     32352.043	  2.438e+000 	             	
     32358.023	             	  2.663e+000 	
     32358.042	  2.428e+000 	             	
     32364.022	             	  2.667e+000 	
     32364.043	  2.424e+000 	             	
     32370.021	             	  2.667e+000 	
     32370.039	  2.430e+000 	             	
     32376.019	             	  2.666e+000 	
     32376.038	  2.433e+000 	             	
     32382.018	             	  2.663e+000 	
     32382.035	  2.432e+000 	             	
     32388.034	  2.424e+000 	             	
     32388.084	             	  2.666e+000 	
     32394.038	  2.425e+000 	             	
     32394.082	             	  2.667e+000 	
     32400.032	  2.429e+000 	             	
     32400.081	             	  2.661e+000 	
     32406.030	  2.435e+000 	             	
     32406.080	             	  2.662e+000 	
     32412.029	  2.437e+000 	             	
     32412.079	             	  2.665e+000 	
     32418.028	  2.424e+000 	             	
     32418.077	             	  2.663e+000 	
     32424.031	  2.434e+000 	             	
     32424.076	             	  2.655e+000 	
     32430.025	  2.436e+000 	             	
     32430.075	             	  2.670e+000 	
     32436.024	  2.426e+000 	             	
     32436.074	             	  2.654e+000 	
     32442.023	  2.428e+000 	             	
     32442.073	             	  2.667e+000 	
     32448.021	  2.442e+000 	             	
     32448.071	             	  2.666e+000 	
     32454.027	  2.436e+000 	             	
     32454.070	             	  2.662e+000 	
     32460.019	  2.419e+000 	             	
     32460.069	             	  2.662e+000 	
     32466.017	  2.429e+000 	             	
     32466.068	             	  2.667e+000 	
     32472.016	  2.437e+000 	             	
     32472.067	             	  2.666e+000 	
     32478.015	  2.429e+000 	             	
     32478.067	             	  2.667e+000 	
     32484.019	  2.429e+000 	             	
     32484.064	             	  2.668e+000 	
     32490.012	  2.421e+000 	             	
     32490.063	             	  2.662e+000 	
     32496.011	  2.432e+000 	             	
     32496.062	             	  2.668e+000 	
     32502.010	  2.426e+000 	             	
     32502.060	             	  2.655e+000 	
     32508.010	  2.437e+000 	             	
     32508.059	             	  2.668e+000 	
     32514.015	  2.427e+000 	             	
     32514.058	             	  2.661e+000 	
     32520.006	  2.431e+000 	             	
     32520.057	             	  2.666e+000 	
     32526.005	  2.424e+000 	             	
     32526.055	             	  2.663e+000 	
     32532.002	  2.423e+000 	             	
     32532.054	             	  2.665e+000 	
     32538.004	  2.433e+000 	             	
     32538.053	             	  2.664e+000 	
     32544.000	  2.438e+000 	             	
     32544.052	             	  2.665e+000 	
     32550.051	             	  2.667e+000 	
     32550.065	  2.431e+000 	             	
     32556.049	             	  2.669e+000 	
     32556.064	  2.432e+000 	             	
     32562.048	             	  2.666e+000 	
     32562.063	  2.435e+000 	             	
     32568.047	             	  2.668e+000 	
     32568.064	  2.430e+000 	             	
     32574.001	  2.425e+000 	             	
     32574.046	             	  2.667e+000 	
     32580.044	             	  2.665e+000 	
     32580.059	  2.434e+000 	             	
     32586.043	             	  2.661e+000 	
     32586.058	  2.433e+000 	             	
     32592.042	             	  2.670e+000 	
     32592.056	  2.425e+000 	             	
     32598.041	             	  2.664e+000 	
     32598.059	  2.430e+000 	             	
     32604.040	             	  2.666e+000 	
     32604.054	  2.436e+000 	             	
     32610.038	             	  2.666e+000 	
     32610.052	  2.435e+000 	             	
     32616.037	             	  2.663e+000 	
     32616.051	  2.432e+000 	             	
     32622.036	             	  2.666e+000 	
     32622.050	  2.429e+000 	             	
     32628.035	             	  2.664e+000 	
     32628.053	  2.433e+000 	             	
     32634.033	             	  2.670e+000 	
     32634.047	  2.432e+000 	             	
     32640.032	             	  2.667e+000 	
     32640.045	  2.429e+000 	             	
     32646.031	             	  2.663e+000 	
     32646.044	  2.435e+000 	             	
     32652.030	             	  2.660e+000 	
     32652.043	  2.435e+000 	             	
     32658.029	             	  2.669e+000 	
     32658.047	  2.429e+000 	             	
     32664.027	             	  2.666e+000 	
     32664.040	  2.421e+000 	             	
     32670.026	             	  2.662e+000 	
     32670.039	  2.440e+000 	             	
     32676.025	             	  2.663e+000 	
     32676.037	  2.434e+000 	             	
     32682.024	             	  2.665e+000 	
     32682.036	  2.426e+000 	             	
     32688.022	             	  2.669e+000 	
     32688.041	  2.423e+000 	             	
     32694.021	             	  2.668e+000 	
     32694.034	  2.426e+000 	             	
     32700.020	             	  2.662e+000 	
     32700.032	  2.421e+000 	             	
     32706.019	             	  2.666e+000 	
     32706.031	  2.422e+000 	             	
     32712.031	  2.433e+000 	             	
     32712.084	             	  2.662e+000 	
     32718.034	  2.420e+000 	             	
     32718.083	             	  2.669e+000 	
     32724.027	  2.426e+000 	             	
     32724.082	             	  2.665e+000 	
     32730.026	  2.428e+000 	             	
     32730.081	             	  2.660e+000 	
     32736.025	  2.430e+000 	             	
     32736.079	             	  2.666e+000 	
     32742.025	  2.437e+000 	             	
     32742.078	             	  2.669e+000 	
     32748.022	  2.438e+000 	             	
     32748.077	             	  2.669e+000 	
     32754.021	  2.433e+000 	             	
     32754.076	             	  2.666e+000 	
     32760.019	  2.432e+000 	             	
     32760.074	             	  2.668e+000 	
     32766.018	  2.432e+000 	             	
     32766.073	             	  2.668e+000 	
     32772.020	  2.428e+000 	             	
     32772.072	             	  2.665e+000 	
     32778.015	  2.429e+000 	             	
     32778.071	             	  2.661e+000 	
     32784.014	  2.422e+000 	             	
     32784.070	             	  2.670e+000 	
     32790.013	  2.430e+000 	             	
     32790.068	             	  2.670e+000 	
     32796.012	  2.428e+000 	             	
     32796.068	             	  2.666e+000 	
     32802.014	  2.428e+000 	             	
     32802.066	             	  2.663e+000 	
     32808.008	  2.431e+000 	             	
     32808.065	             	  2.667e+000 	
     32814.007	  2.422e+000 	             	
     32814.063	             	  2.663e+000 	
     32820.005	  2.425e+000 	             	
     32820.062	             	  2.660e+000 	
     32826.004	  2.426e+000 	             	
     32826.061	             	  2.668e+000 	
     32832.008	  2.419e+000 	             	
     32832.060	             	  2.661e+000 	
     32838.002	  2.427e+000 	             	
     32838.058	             	  2.663e+000 	
     32844.000	  2.430e+000 	             	
     32844.057	             	  2.667e+000 	
     32850.056	             	  2.670e+000 	
     32850.066	  2.433e+000 	             	
     32856.055	             	  2.660e+000 	
     32856.065	  2.426e+000 	             	
     32862.002	  2.427e+000 	             	
     32862.054	             	  2.668e+000 	
     32868.052	             	  2.662e+000 	
     32868.062	  2.438e+000 	             	
     32874.051	             	  2.665e+000 	
     32874.061	  2.431e+000 	             	
     32880.050	             	  2.666e+000 	
     32880.060	  2.435e+000 	             	
     32886.049	             	  2.667e+000 	
     32886.058	  2.436e+000 	             	
     32892.047	             	  2.661e+000 	
     32892.063	  2.430e+000 	             	
     32898.046	             	  2.665e+000 	
     32898.055	  2.425e+000 	             	
     32904.045	             	  2.665e+000 	
     32904.054	  2.429e+000 	             	
     32910.044	             	  2.661e+000 	
     32910.052	  2.434e+000 	             	
     32916.043	             	  2.665e+000 	
     32916.052	  2.425e+000 	             	
     32922.041	             	  2.663e+000 	
     32922.055	  2.431e+000 	             	
     32928.040	             	  2.664e+000 	
     32928.048	  2.431e+000 	             	
     32934.039	             	  2.663e+000 	
     32934.047	  2.429e+000 	             	
     32940.038	             	  2.662e+000 	
     32940.046	  2.435e+000 	             	
     32946.036	             	  2.650e+000 	
     32946.046	  2.423e+000 	             	
     32952.035	             	  2.655e+000 	
     32952.049	  2.435e+000 	             	
     32958.034	             	  2.667e+000 	
     32958.042	  2.435e+000 	             	
     32964.033	             	  2.663e+000 	
     32964.040	  2.432e+000 	             	
     32970.032	             	  2.669e+000 	
     32970.039	  2.437e+000 	             	
     32976.030	             	  2.666e+000 	
     32976.041	  2.430e+000 	             	
     32982.029	             	  2.666e+000 	
     32982.037	  2.435e+000 	             	
     32988.028	             	  2.662e+000 	
     32988.036	  2.423e+000 	             	
     32994.027	             	  2.664e+000 	
     32994.034	  2.432e+000 	             	
     33000.025	             	  2.670e+000 	
     33000.033	  2.418e+000 	             	
     33006.024	             	  2.670e+000 	
     33006.036	  2.419e+000 	             	
     33012.023	             	  2.667e+000 	
     33012.030	  2.427e+000 	             	
     33018.022	             	  2.666e+000 	
     33018.029	  2.430e+000 	             	
     33024.021	             	  2.668e+000 	
     33024.028	  2.437e+000 	             	
     33030.019	             	  2.666e+000 	
     33030.026	  2.432e+000 	             	
     33036.018	             	  2.670e+000 	
     33036.029	  2.431e+000 	             	
     33042.023	  2.428e+000 	             	
     33042.084	             	  2.673e+000 	
     33048.022	  2.435e+000 	             	
     33048.082	             	  2.675e+000 	
     33054.020	  2.430e+000 	             	
     33054.081	             	  2.671e+000 	
     33060.019	  2.432e+000 	             	
     33060.080	             	  2.667e+000 	
     33066.024	  2.441e+000 	             	
     33066.079	             	  2.672e+000 	
     33072.016	  2.433e+000 	             	
     33072.077	             	  2.669e+000 	
     33078.015	  2.429e+000 	             	
     33078.076	             	  2.668e+000 	
     33084.014	  2.434e+000 	             	
     33084.075	             	  2.671e+000 	
     33090.013	  2.431e+000 	             	
     33090.074	             	  2.671e+000 	
     33096.017	  2.435e+000 	             	
     33096.073	             	  2.672e+000 	
     33102.010	  2.432e+000 	             	
     33102.071	             	  2.671e+000 	
     33108.009	  2.426e+000 	             	
     33108.070	             	  2.668e+000 	
     33114.007	  2.430e+000 	             	
     33114.069	             	  2.668e+000 	
     33120.007	  2.434e+000 	             	
     33120.069	             	  2.672e+000 	
